Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-05-01 12:00:35;"Back And Shoulders";"Bent Over Row (Dumbbell)";2;55;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Bent Over Row (Dumbbell)";3;60;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Front Raise";1;25;lbs;8;;;0;"";
2018-05-01 12:00:35;"Back And Shoulders";"Front Raise";2;25;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Front Raise";3;25;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Reverse Fly";1;35;lbs;10;;;0;"";
2018-05-01 12:00:35;"Back And Shoulders";"Reverse Fly";2;40;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Reverse Fly";3;40;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Lateral Raise";1;25;lbs;10;;;0;"";
2018-05-01 12:00:35;"Back And Shoulders";"Lateral Raise";2;30;lbs;8;;;0;;
2018-05-01 12:00:35;"Back And Shoulders";"Lateral Raise";3;30;lbs;6;;;0;;
